user_id,first_touch,registration_date,kyc_date,activation_date,first_trade_date,total_revenue_30d,arpu_segment,cohort_month,retention_7d,retention_14d,retention_30d
U004100,Email,2026-01-31,,,,0.00,Low,2026-01,1,1,0
U004101,Referral,,,,,0.00,Low,,0,0,0
U004102,Organic Search,2025-12-20,2025-12-23,,,0.00,Low,2025-12,1,0,0
U004103,Email,2026-01-15,2026-01-19,,,0.00,Low,2026-01,0,0,0
U004104,Google Ads,,,,,0.00,Low,,0,0,0
U004105,Google Ads,2026-01-22,2026-01-26,2026-01-29,,0.00,Low,2026-01,0,0,0
U004106,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U004107,Organic Search,,,,,0.00,Low,,0,0,0
U004108,Organic Search,2026-01-26,2026-02-04,2026-02-12,,0.00,Low,2026-01,1,0,0
U004109,Meta (FB/IG),2026-01-09,2026-01-18,2026-01-25,2026-01-29,305.72,Low,2026-01,0,0,0
U004110,Organic Search,,,,,0.00,Low,,0,0,0
U004111,Meta (FB/IG),2025-11-28,2025-12-01,2025-12-07,,0.00,Low,2025-11,1,1,1
U004112,Google Ads,,,,,0.00,Low,,0,0,0
U004113,Referral,2025-11-25,2025-11-29,,,0.00,Low,2025-11,1,1,1
U004114,Google Ads,,,,,0.00,Low,,1,0,0
U004115,Google Ads,2026-02-09,,,,0.00,Low,2026-02,1,0,0
U004116,Organic Search,,,,,0.00,Low,,0,0,0
U004117,Email,,,,,0.00,Low,,0,0,0
U004118,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004119,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U004120,Google Ads,,,,,0.00,Low,,0,0,0
U004121,Google Ads,2025-11-25,,,,0.00,Low,2025-11,0,0,0
U004122,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004123,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004124,Referral,2025-12-03,2025-12-08,2025-12-12,,343.46,Low,2025-12,0,0,0
U004125,Organic Search,,,,,0.00,Low,,0,0,0
U004126,Organic Search,,,,,0.00,Low,,0,0,0
U004127,Organic Search,,,,,0.00,Low,,0,0,0
U004128,Organic Search,,,,,0.00,Low,,0,0,0
U004129,Google Ads,2025-11-30,,,,0.00,Low,2025-11,1,0,0
U004130,Google Ads,,,,,0.00,Low,,0,0,0
U004131,Organic Search,,,,,0.00,Low,,0,0,0
U004132,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004133,Organic Search,2026-02-02,2026-02-09,2026-02-17,,0.00,Low,2026-02,0,0,0
U004134,SMS,2026-02-07,,,,0.00,Low,2026-02,0,0,0
U004135,Email,,,,,0.00,Low,,0,0,0
U004136,Email,,,,,0.00,Low,,0,0,0
U004137,Meta (FB/IG),2025-11-30,,,,0.00,Low,2025-11,0,0,0
U004138,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004139,Google Ads,,,,,0.00,Low,,0,0,0
U004140,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U004141,Google Ads,2026-01-01,2026-01-05,,,0.00,Low,2026-01,0,0,0
U004142,Referral,,,,,0.00,Low,,0,0,0
U004143,Email,,,,,0.00,Low,,0,0,0
U004144,Google Ads,,,,,0.00,Low,,0,0,0
U004145,Meta (FB/IG),2025-12-21,2025-12-23,,,0.00,Low,2025-12,0,0,0
U004146,Referral,,,,,0.00,Low,,0,0,0
U004147,LinkedIn Ads,,,,,0.00,Low,,0,0,0
U004148,SMS,,,,,0.00,Low,,0,0,0
U004149,Google Ads,,,,,0.00,Low,,0,0,0
U004150,Email,,,,,0.00,Low,,0,0,0
U004151,Referral,2025-12-28,2025-12-30,2026-01-04,2026-01-17,331.20,Low,2025-12,1,1,1
U004152,Google Ads,,,,,0.00,Low,,0,0,0
U004153,Google Ads,,,,,0.00,Low,,0,0,0
U004154,SMS,,,,,0.00,Low,,0,0,0
U004155,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004156,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004157,Meta (FB/IG),2025-12-04,,,,0.00,Low,2025-12,0,0,0
U004158,Google Ads,,,,,0.00,Low,,1,0,0
U004159,Google Ads,,,,,0.00,Low,,0,0,0
U004160,Organic Search,,,,,0.00,Low,,0,0,0
U004161,Email,,,,,0.00,Low,,0,0,0
U004162,Google Ads,,,,,0.00,Low,,0,0,0
U004163,Meta (FB/IG),,,,,0.00,Low,,1,1,1
U004164,Email,2026-01-09,,,,0.00,Low,2026-01,1,1,0
U004165,SMS,,,,,0.00,Low,,0,0,0
U004166,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004167,Google Ads,2026-02-02,2026-02-06,,,0.00,Low,2026-02,0,0,0
U004168,Google Ads,,,,,0.00,Low,,0,0,0
U004169,SMS,,,,,0.00,Low,,0,0,0
U004170,Organic Search,2025-11-25,2025-11-29,2025-12-01,2025-12-21,104.28,Low,2025-11,1,1,1
U004171,Meta (FB/IG),2025-12-11,,,,0.00,Low,2025-12,0,0,0
U004172,Google Ads,2026-01-03,2026-01-07,2026-01-12,2026-01-17,270.19,Low,2026-01,0,0,0
U004173,Meta (FB/IG),2026-02-09,,,,0.00,Low,2026-02,0,0,0
U004174,Email,,,,,0.00,Low,,0,0,0
U004175,Email,,,,,0.00,Low,,0,0,0
U004176,Organic Search,2026-02-09,2026-02-15,2026-02-16,2026-02-17,459.69,Low,2026-02,1,1,1
U004177,Organic Search,2026-02-01,2026-02-10,2026-02-15,,523.15,Low,2026-02,0,0,0
U004178,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U004179,Organic Search,,,,,0.00,Low,,0,0,0
U004180,SMS,,,,,0.00,Low,,0,0,0
U004181,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004182,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004183,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U004184,SMS,,,,,0.00,Low,,0,0,0
U004185,Google Ads,2026-01-25,2026-01-26,2026-01-29,2026-02-09,352.16,Low,2026-01,1,0,0
U004186,LinkedIn Ads,2025-12-05,2025-12-12,,,0.00,Low,2025-12,0,0,0
U004187,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004188,Google Ads,,,,,0.00,Low,,1,0,0
U004189,Organic Search,2025-12-16,2025-12-21,2025-12-25,,0.00,Low,2025-12,0,0,0
U004190,Organic Search,2025-12-03,2025-12-07,2025-12-16,2026-01-02,684.30,Low,2025-12,1,0,0
U004191,Email,,,,,0.00,Low,,0,0,0
U004192,Email,,,,,0.00,Low,,0,0,0
U004193,LinkedIn Ads,2026-01-03,2026-01-04,,,0.00,Low,2026-01,0,0,0
U004194,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U004195,Google Ads,2025-12-27,,,,0.00,Low,2025-12,1,1,0
U004196,SMS,,,,,0.00,Low,,0,0,0
U004197,Google Ads,,,,,0.00,Low,,0,0,0
U004198,Referral,,,,,0.00,Low,,1,1,1
U004199,Email,2026-01-09,,,,0.00,Low,2026-01,1,0,0
U004200,SMS,,,,,0.00,Low,,0,0,0
U004201,LinkedIn Ads,,,,,0.00,Low,,0,0,0
U004202,Google Ads,,,,,0.00,Low,,0,0,0
U004203,Google Ads,,,,,0.00,Low,,0,0,0
U004204,Meta (FB/IG),2025-12-31,,,,0.00,Low,2025-12,0,0,0
U004205,Google Ads,,,,,0.00,Low,,0,0,0
U004206,Email,,,,,0.00,Low,,0,0,0
U004207,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004208,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U004209,Google Ads,,,,,0.00,Low,,0,0,0
U004210,Google Ads,2025-12-25,2026-01-02,2026-01-02,2026-01-03,142.56,Low,2025-12,1,1,1
U004211,Organic Search,,,,,0.00,Low,,0,0,0
U004212,Email,,,,,0.00,Low,,0,0,0
U004213,Google Ads,,,,,0.00,Low,,0,0,0
U004214,LinkedIn Ads,,,,,0.00,Low,,0,0,0
U004215,Organic Search,,,,,0.00,Low,,0,0,0
U004216,Email,,,,,0.00,Low,,0,0,0
U004217,Organic Search,2026-01-30,,,,0.00,Low,2026-01,0,0,0
U004218,Meta (FB/IG),2026-01-12,,,,0.00,Low,2026-01,0,0,0
U004219,Organic Search,2026-02-09,,,,0.00,Low,2026-02,1,0,0
U004220,Google Ads,,,,,0.00,Low,,0,0,0
U004221,LinkedIn Ads,2025-12-06,2025-12-13,,,0.00,Low,2025-12,0,0,0
U004222,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004223,Push Notification (WebEngage),2025-12-18,2025-12-26,2025-12-29,2026-01-15,480.19,Low,2025-12,0,0,0
U004224,SMS,,,,,0.00,Low,,0,0,0
U004225,Referral,2026-01-28,2026-02-02,2026-02-07,,0.00,Low,2026-01,0,0,0
U004226,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004227,Google Ads,2026-02-11,2026-02-17,2026-02-17,2026-02-17,154.42,Low,2026-02,0,0,0
U004228,Google Ads,2026-01-20,2026-01-26,,,0.00,Low,2026-01,0,0,0
U004229,Organic Search,,,,,0.00,Low,,0,0,0
U004230,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004231,Google Ads,2025-12-03,2025-12-12,,,0.00,Low,2025-12,0,0,0
U004232,Push Notification (WebEngage),2025-12-08,,,,0.00,Low,2025-12,0,0,0
U004233,Organic Search,,,,,0.00,Low,,0,0,0
U004234,Meta (FB/IG),2026-01-10,,,,0.00,Low,2026-01,0,0,0
U004235,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004236,Email,,,,,0.00,Low,,0,0,0
U004237,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004238,Google Ads,,,,,0.00,Low,,0,0,0
U004239,Google Ads,,,,,0.00,Low,,0,0,0
U004240,SMS,2026-01-16,2026-01-23,,,0.00,Low,2026-01,0,0,0
U004241,Google Ads,,,,,0.00,Low,,0,0,0
U004242,Referral,2025-12-16,2025-12-24,2025-12-26,2026-01-06,100.55,Low,2025-12,1,1,1
U004243,LinkedIn Ads,,,,,0.00,Low,,0,0,0
U004244,Google Ads,,,,,0.00,Low,,0,0,0
U004245,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U004246,Push Notification (WebEngage),2025-12-14,2025-12-23,2025-12-28,2026-01-12,385.63,Low,2025-12,0,0,0
U004247,SMS,,,,,0.00,Low,,1,1,1
U004248,Referral,2026-01-25,2026-01-27,2026-01-31,2026-02-08,194.37,Low,2026-01,1,0,0
U004249,Referral,2026-01-20,,,,0.00,Low,2026-01,0,0,0
U004250,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U004251,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004252,Organic Search,,,,,0.00,Low,,1,1,0
U004253,Referral,,,,,0.00,Low,,0,0,0
U004254,Google Ads,,,,,0.00,Low,,1,0,0
U004255,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004256,Push Notification (WebEngage),,,,,0.00,Low,,1,1,1
U004257,Organic Search,,,,,0.00,Low,,0,0,0
U004258,Google Ads,,,,,0.00,Low,,0,0,0
U004259,Organic Search,,,,,0.00,Low,,0,0,0
U004260,Email,,,,,0.00,Low,,0,0,0
U004261,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004262,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004263,SMS,,,,,0.00,Low,,0,0,0
U004264,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U004265,Organic Search,2025-11-27,2025-12-05,2025-12-06,2025-12-16,210.63,Low,2025-11,0,0,0
U004266,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004267,Organic Search,2025-12-04,2025-12-10,2025-12-19,2025-12-27,142.33,Low,2025-12,1,0,0
U004268,Push Notification (WebEngage),2025-12-10,2025-12-14,,,0.00,Low,2025-12,0,0,0
U004269,Organic Search,2026-02-11,2026-02-15,2026-02-17,2026-02-17,233.09,Low,2026-02,0,0,0
U004270,Email,,,,,0.00,Low,,1,1,0
U004271,Meta (FB/IG),2025-12-20,,,,0.00,Low,2025-12,0,0,0
U004272,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004273,Meta (FB/IG),2025-12-05,2025-12-11,,,0.00,Low,2025-12,1,0,0
U004274,Push Notification (WebEngage),,,,,0.00,Low,,1,1,1
U004275,Organic Search,,,,,0.00,Low,,0,0,0
U004276,Organic Search,2026-01-21,,,,0.00,Low,2026-01,0,0,0
U004277,Meta (FB/IG),2026-01-26,,,,0.00,Low,2026-01,1,0,0
U004278,Organic Search,,,,,0.00,Low,,0,0,0
U004279,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004280,Google Ads,2025-12-11,,,,0.00,Low,2025-12,0,0,0
U004281,Email,,,,,0.00,Low,,0,0,0
U004282,Email,,,,,0.00,Low,,0,0,0
U004283,Email,2025-12-21,2025-12-23,2025-12-30,2026-01-12,203.20,Low,2025-12,1,1,1
U004284,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004285,Push Notification (WebEngage),2026-01-12,2026-01-21,,,0.00,Low,2026-01,0,0,0
U004286,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004287,Google Ads,2025-11-28,,,,0.00,Low,2025-11,0,0,0
U004288,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004289,Meta (FB/IG),,,,,0.00,Low,,1,0,0
U004290,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004291,Google Ads,,,,,0.00,Low,,0,0,0
U004292,Google Ads,2026-01-27,2026-01-31,,,0.00,Low,2026-01,0,0,0
U004293,Organic Search,,,,,0.00,Low,,0,0,0
U004294,SMS,2026-01-06,,,,0.00,Low,2026-01,1,1,1
U004295,Organic Search,,,,,0.00,Low,,0,0,0
U004296,Meta (FB/IG),2025-12-14,2025-12-18,2025-12-28,2026-01-12,116.07,Low,2025-12,1,1,1
U004297,Google Ads,,,,,0.00,Low,,0,0,0
U004298,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004299,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004300,Organic Search,2026-02-06,2026-02-09,2026-02-10,2026-02-10,130.01,Low,2026-02,1,1,0
U004301,Email,,,,,0.00,Low,,1,1,0
U004302,Meta (FB/IG),,,,,0.00,Low,,1,0,0
U004303,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U004304,SMS,2026-01-15,2026-01-16,2026-01-21,2026-02-09,230.91,Low,2026-01,1,1,1
U004305,Google Ads,,,,,0.00,Low,,0,0,0
U004306,Google Ads,,,,,0.00,Low,,0,0,0
U004307,Google Ads,2026-01-03,2026-01-09,2026-01-10,,0.00,Low,2026-01,1,1,1
U004308,Email,,,,,0.00,Low,,0,0,0
U004309,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004310,Google Ads,,,,,0.00,Low,,0,0,0
U004311,Email,,,,,0.00,Low,,0,0,0
U004312,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004313,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U004314,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U004315,Google Ads,,,,,0.00,Low,,0,0,0
U004316,Meta (FB/IG),2025-12-26,,,,0.00,Low,2025-12,1,1,1
U004317,Referral,2025-12-31,2026-01-02,,,0.00,Low,2025-12,0,0,0
U004318,SMS,2026-01-13,2026-01-16,,,0.00,Low,2026-01,0,0,0
U004319,Organic Search,2026-02-06,2026-02-10,2026-02-13,2026-02-17,321.97,Low,2026-02,0,0,0
U004320,Google Ads,2026-01-01,2026-01-09,2026-01-10,2026-01-27,103.05,Low,2026-01,1,1,1
U004321,Push Notification (WebEngage),2026-01-07,2026-01-12,2026-01-18,,0.00,Low,2026-01,1,1,1
U004322,LinkedIn Ads,2025-11-22,2025-11-29,2025-12-01,2025-12-11,293.64,Low,2025-11,0,0,0
U004323,Google Ads,2026-02-04,,,,0.00,Low,2026-02,0,0,0
U004324,Meta (FB/IG),2026-01-02,,,,0.00,Low,2026-01,0,0,0
U004325,Organic Search,,,,,0.00,Low,,0,0,0
U004326,Meta (FB/IG),2026-01-17,,,,0.00,Low,2026-01,1,1,1
U004327,LinkedIn Ads,,,,,0.00,Low,,1,0,0
U004328,Organic Search,2025-12-17,2025-12-20,2025-12-21,2025-12-31,126.91,Low,2025-12,0,0,0
U004329,Google Ads,,,,,0.00,Low,,0,0,0
U004330,Push Notification (WebEngage),2026-01-13,,,,0.00,Low,2026-01,1,0,0
U004331,Email,,,,,0.00,Low,,0,0,0
U004332,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004333,Push Notification (WebEngage),2026-02-07,,,,0.00,Low,2026-02,0,0,0
U004334,SMS,,,,,0.00,Low,,0,0,0
U004335,SMS,,,,,0.00,Low,,0,0,0
U004336,Meta (FB/IG),2025-11-30,2025-12-06,,,0.00,Low,2025-11,0,0,0
U004337,Push Notification (WebEngage),2025-11-30,,,,0.00,Low,2025-11,1,1,1
U004338,Organic Search,,,,,0.00,Low,,0,0,0
U004339,Email,,,,,0.00,Low,,0,0,0
U004340,Organic Search,,,,,0.00,Low,,0,0,0
U004341,Email,,,,,0.00,Low,,0,0,0
U004342,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U004343,Organic Search,,,,,0.00,Low,,0,0,0
U004344,Google Ads,2026-01-23,,,,0.00,Low,2026-01,1,1,1
U004345,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U004346,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U004347,Organic Search,,,,,0.00,Low,,0,0,0
U004348,Meta (FB/IG),2026-01-20,2026-01-26,,,0.00,Low,2026-01,1,0,0
U004349,Organic Search,2025-12-25,2025-12-27,2026-01-06,,0.00,Low,2025-12,1,1,0
U004350,Organic Search,2026-01-10,2026-01-13,,,0.00,Low,2026-01,0,0,0
U004351,Push Notification (WebEngage),2025-12-17,,,,0.00,Low,2025-12,1,1,0
U004352,Referral,2025-11-27,2025-12-02,2025-12-08,,293.31,Low,2025-11,1,0,0
U004353,LinkedIn Ads,2026-02-12,2026-02-14,,,0.00,Low,2026-02,0,0,0
U004354,LinkedIn Ads,2026-01-25,2026-01-27,,,0.00,Low,2026-01,1,0,0
U004355,Google Ads,2026-02-13,2026-02-17,,,0.00,Low,2026-02,1,1,0
U004356,Google Ads,,,,,0.00,Low,,0,0,0
U004357,Google Ads,,,,,0.00,Low,,0,0,0
U004358,Google Ads,2025-11-28,,,,0.00,Low,2025-11,0,0,0
U004359,Organic Search,,,,,0.00,Low,,1,0,0
U004360,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004361,Google Ads,2025-11-28,2025-12-02,2025-12-04,2025-12-08,243.50,Low,2025-11,1,1,1
U004362,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004363,Google Ads,,,,,0.00,Low,,0,0,0
U004364,SMS,2026-01-08,,,,0.00,Low,2026-01,0,0,0
U004365,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U004366,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U004367,Referral,,,,,0.00,Low,,0,0,0
U004368,Email,,,,,0.00,Low,,0,0,0
U004369,Google Ads,,,,,0.00,Low,,0,0,0
U004370,LinkedIn Ads,,,,,0.00,Low,,0,0,0
U004371,Meta (FB/IG),,,,,0.00,Low,,1,1,1
U004372,LinkedIn Ads,,,,,0.00,Low,,0,0,0
U004373,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004374,Email,2026-01-10,,,,0.00,Low,2026-01,0,0,0
U004375,Push Notification (WebEngage),2026-02-08,,,,0.00,Low,2026-02,0,0,0
U004376,Email,2025-11-22,2025-11-26,2025-12-02,2025-12-09,272.18,Low,2025-11,0,0,0
U004377,Google Ads,2025-11-23,,,,0.00,Low,2025-11,1,0,0
U004378,Organic Search,,,,,0.00,Low,,0,0,0
U004379,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U004380,Organic Search,2026-01-08,2026-01-12,,,0.00,Low,2026-01,0,0,0
U004381,SMS,,,,,0.00,Low,,0,0,0
U004382,Organic Search,2026-02-11,,,,0.00,Low,2026-02,0,0,0
U004383,Meta (FB/IG),,,,,0.00,Low,,1,0,0
U004384,Organic Search,,,,,0.00,Low,,0,0,0
U004385,Referral,,,,,0.00,Low,,0,0,0
U004386,Meta (FB/IG),2025-12-03,,,,0.00,Low,2025-12,0,0,0
U004387,Meta (FB/IG),2025-12-18,2025-12-27,2025-12-28,2026-01-03,90.71,Low,2025-12,0,0,0
U004388,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004389,SMS,,,,,0.00,Low,,0,0,0
U004390,SMS,,,,,0.00,Low,,0,0,0
U004391,Organic Search,,,,,0.00,Low,,0,0,0
U004392,SMS,,,,,0.00,Low,,0,0,0
U004393,Push Notification (WebEngage),,,,,0.00,Low,,1,1,0
U004394,Email,,,,,0.00,Low,,0,0,0
U004395,Referral,,,,,0.00,Low,,0,0,0
U004396,Organic Search,2025-11-23,,,,0.00,Low,2025-11,1,0,0
U004397,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U004398,Email,,,,,0.00,Low,,0,0,0
U004399,LinkedIn Ads,2025-12-17,2025-12-25,2026-01-03,2026-01-17,63.30,Low,2025-12,0,0,0
U004400,Google Ads,,,,,0.00,Low,,0,0,0
U004401,Email,,,,,0.00,Low,,1,0,0
U004402,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004403,SMS,,,,,0.00,Low,,0,0,0
U004404,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004405,Google Ads,,,,,0.00,Low,,0,0,0
U004406,Organic Search,,,,,0.00,Low,,0,0,0
U004407,Push Notification (WebEngage),2025-11-21,2025-11-27,,,0.00,Low,2025-11,0,0,0
U004408,SMS,2026-01-28,,,,0.00,Low,2026-01,0,0,0
U004409,Email,2025-12-21,2025-12-27,,,0.00,Low,2025-12,1,1,0
U004410,Google Ads,,,,,0.00,Low,,0,0,0
U004411,Meta (FB/IG),2025-12-16,2025-12-19,,,0.00,Low,2025-12,0,0,0
U004412,Meta (FB/IG),2026-01-20,,,,0.00,Low,2026-01,0,0,0
U004413,Organic Search,,,,,0.00,Low,,0,0,0
U004414,Google Ads,,,,,0.00,Low,,1,1,1
U004415,Push Notification (WebEngage),,,,,0.00,Low,,1,0,0
U004416,Email,,,,,0.00,Low,,0,0,0
U004417,Referral,2026-01-08,2026-01-12,2026-01-18,2026-01-23,254.77,Low,2026-01,0,0,0
U004418,Email,2026-01-31,,,,0.00,Low,2026-01,1,0,0
U004419,Meta (FB/IG),,,,,0.00,Low,,1,1,0
U004420,Google Ads,,,,,0.00,Low,,0,0,0
U004421,SMS,,,,,0.00,Low,,0,0,0
U004422,Google Ads,2026-01-27,,,,0.00,Low,2026-01,0,0,0
U004423,Google Ads,,,,,0.00,Low,,0,0,0
U004424,SMS,,,,,0.00,Low,,0,0,0
U004425,Email,,,,,0.00,Low,,0,0,0
U004426,Email,,,,,0.00,Low,,0,0,0
U004427,Organic Search,2025-12-02,2025-12-06,2025-12-08,2025-12-23,157.77,Low,2025-12,1,1,1
U004428,Referral,2025-11-26,2025-11-28,2025-11-28,,0.00,Low,2025-11,0,0,0
U004429,Organic Search,2026-01-16,2026-01-25,,,0.00,Low,2026-01,1,0,0
U004430,Meta (FB/IG),2026-01-01,2026-01-09,2026-01-18,,0.00,Low,2026-01,0,0,0
U004431,Meta (FB/IG),2026-01-29,,,,0.00,Low,2026-01,1,1,0
U004432,Organic Search,,,,,0.00,Low,,0,0,0
U004433,Referral,2025-12-31,2026-01-06,2026-01-12,,0.00,Low,2025-12,1,0,0
U004434,Google Ads,2026-01-02,2026-01-04,2026-01-12,,175.13,Low,2026-01,0,0,0
U004435,LinkedIn Ads,,,,,0.00,Low,,0,0,0
U004436,Referral,2026-01-22,,,,0.00,Low,2026-01,0,0,0
U004437,SMS,,,,,0.00,Low,,0,0,0
U004438,Meta (FB/IG),2026-01-12,2026-01-21,,,0.00,Low,2026-01,1,0,0
U004439,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004440,Organic Search,2026-01-26,,,,0.00,Low,2026-01,0,0,0
U004441,Referral,,,,,0.00,Low,,0,0,0
U004442,Organic Search,2026-01-01,2026-01-08,,,0.00,Low,2026-01,0,0,0
U004443,Email,,,,,0.00,Low,,0,0,0
U004444,Meta (FB/IG),2026-01-28,2026-02-03,2026-02-03,2026-02-16,493.10,Low,2026-01,0,0,0
U004445,SMS,,,,,0.00,Low,,0,0,0
U004446,Referral,2026-01-20,,,,0.00,Low,2026-01,0,0,0
U004447,Email,,,,,0.00,Low,,0,0,0
U004448,Organic Search,,,,,0.00,Low,,0,0,0
U004449,Organic Search,2025-12-14,2025-12-19,2025-12-23,,0.00,Low,2025-12,1,1,1
U004450,Google Ads,2025-12-21,,,,0.00,Low,2025-12,1,0,0
U004451,Referral,2025-11-21,2025-11-28,,,0.00,Low,2025-11,0,0,0
U004452,Referral,,,,,0.00,Low,,0,0,0
U004453,Google Ads,2025-12-30,,,,0.00,Low,2025-12,0,0,0
U004454,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U004455,Organic Search,2025-12-17,2025-12-21,2025-12-21,2026-01-04,183.32,Low,2025-12,1,1,1
U004456,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U004457,Email,,,,,0.00,Low,,1,1,1
U004458,Referral,,,,,0.00,Low,,0,0,0
U004459,Email,,,,,0.00,Low,,0,0,0
U004460,Organic Search,,,,,0.00,Low,,0,0,0
U004461,SMS,2026-02-08,2026-02-12,,,0.00,Low,2026-02,0,0,0
U004462,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004463,Organic Search,,,,,0.00,Low,,1,0,0
U004464,Organic Search,2026-01-11,2026-01-18,,,0.00,Low,2026-01,0,0,0
U004465,Email,2026-02-11,,,,0.00,Low,2026-02,0,0,0
U004466,Google Ads,,,,,0.00,Low,,0,0,0
U004467,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U004468,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U004469,LinkedIn Ads,,,,,0.00,Low,,0,0,0
U004470,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004471,Referral,2025-12-03,2025-12-05,2025-12-05,2025-12-17,540.89,Low,2025-12,0,0,0
U004472,Organic Search,2026-02-11,,,,0.00,Low,2026-02,0,0,0
U004473,Referral,2026-01-09,,,,0.00,Low,2026-01,1,1,0
U004474,Referral,2025-12-15,,,,0.00,Low,2025-12,0,0,0
U004475,Google Ads,2025-12-30,,,,0.00,Low,2025-12,0,0,0
U004476,Organic Search,2025-12-06,2025-12-07,2025-12-15,,0.00,Low,2025-12,0,0,0
U004477,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004478,Google Ads,2025-12-15,2025-12-21,2025-12-31,,0.00,Low,2025-12,1,1,1
U004479,Referral,,,,,0.00,Low,,0,0,0
U004480,SMS,,,,,0.00,Low,,0,0,0
U004481,Google Ads,2025-12-24,2025-12-25,,,0.00,Low,2025-12,0,0,0
U004482,Google Ads,,,,,0.00,Low,,1,1,1
U004483,SMS,,,,,0.00,Low,,0,0,0
U004484,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U004485,Push Notification (WebEngage),,,,,0.00,Low,,0,0,0
U004486,Google Ads,2025-11-24,2025-11-27,,,0.00,Low,2025-11,0,0,0
U004487,SMS,,,,,0.00,Low,,0,0,0
U004488,Google Ads,2025-12-23,2025-12-31,2026-01-01,2026-01-03,111.75,Low,2025-12,0,0,0
U004489,Meta (FB/IG),,,,,0.00,Low,,0,0,0
U004490,Google Ads,2026-02-11,2026-02-17,,,0.00,Low,2026-02,0,0,0
U004491,Google Ads,,,,,0.00,Low,,0,0,0
U004492,Email,,,,,0.00,Low,,0,0,0
