date,campaign_id,channel,impressions,clicks,leads,conversions,cost,revenue_attributed,ROI,CPA,CPL,CAC
2026-01-07,CAMP_GGL_DG_03,Google Ads,108,10,1,1,11.91,3786.33,316.9118,11.91,11.91,11.91
2026-01-07,CAMP_GGL_GEN_02,Google Ads,145,9,2,0,120.99,81.26,-0.3284,,60.49,
2026-01-07,CAMP_GGL_UAC_04,Google Ads,67,3,0,1,26.03,4200.52,160.3723,26.03,,26.03
2026-01-07,CAMP_LI_B2B_08,LinkedIn Ads,39,1,0,1,42.00,3893.81,91.7098,42.00,,42.00
2026-01-07,CAMP_META_AWR_05,Meta (FB/IG),132,2,1,0,5.89,41.05,5.9694,,5.89,
2026-01-07,CAMP_META_LG_06,Meta (FB/IG),117,5,0,1,7.28,4033.54,553.0577,7.28,,7.28
2026-01-07,CAMP_META_RM_07,Meta (FB/IG),74,5,1,0,5.23,34.68,5.6310,,5.23,
2026-01-07,CAMP_ORG_JUMPP_16,Organic Search,131,13,3,2,0.00,8281.89,,0.00,0.00,0.00
2026-01-07,CAMP_ORG_SHOONYA_15,Organic Search,96,12,1,4,0.00,18391.32,,0.00,0.00,0.00
2026-01-07,CAMP_PUSH_DGL_14,Push Notification (WebEngage),72,8,3,0,1.18,64.27,53.4661,,0.39,
2026-01-07,CAMP_PUSH_WLC_13,Push Notification (WebEngage),87,10,2,0,1.43,44.50,30.1189,,0.71,
2026-01-07,CAMP_REF_INVITE_17,Referral,64,11,4,1,0.00,5441.22,,0.00,0.00,0.00
2026-01-07,CAMP_REF_PARTNER_18,Referral,78,13,3,0,0.00,70.87,,,0.00,
2026-01-07,CAMP_SMS_ESIGN_12,SMS,40,3,1,0,5.89,22.41,2.8048,,5.89,
2026-01-07,CAMP_SMS_OTP_11,SMS,48,4,0,0,7.38,0.00,-1.0000,,,
2026-01-08,CAMP_EM_DGL_10,Email,71,11,1,0,3.80,19.19,4.0500,,3.80,
2026-01-08,CAMP_EM_PAN_09,Email,62,9,1,0,3.28,18.90,4.7622,,3.28,
2026-01-08,CAMP_GGL_BRAND_01,Google Ads,108,17,3,0,272.21,99.21,-0.6355,,90.74,
2026-01-08,CAMP_GGL_DG_03,Google Ads,78,5,0,0,8.67,0.00,-1.0000,,,
2026-01-08,CAMP_GGL_GEN_02,Google Ads,90,10,0,0,132.86,0.00,-1.0000,,,
2026-01-08,CAMP_GGL_UAC_04,Google Ads,98,4,3,0,40.89,120.41,1.9447,,13.63,
2026-01-08,CAMP_LI_B2B_08,LinkedIn Ads,66,1,1,0,33.05,34.73,0.0508,,33.05,
2026-01-08,CAMP_META_AWR_05,Meta (FB/IG),162,3,2,0,7.26,87.07,10.9931,,3.63,
2026-01-08,CAMP_META_LG_06,Meta (FB/IG),121,3,0,0,7.64,0.00,-1.0000,,,
2026-01-08,CAMP_META_RM_07,Meta (FB/IG),54,3,0,0,3.93,0.00,-1.0000,,,
2026-01-08,CAMP_ORG_JUMPP_16,Organic Search,93,11,1,0,0.00,18.65,,,0.00,
2026-01-08,CAMP_ORG_SHOONYA_15,Organic Search,152,17,4,1,0.00,5042.17,,0.00,0.00,0.00
2026-01-08,CAMP_PUSH_DGL_14,Push Notification (WebEngage),54,7,0,0,0.81,0.00,-1.0000,,,
2026-01-08,CAMP_PUSH_WLC_13,Push Notification (WebEngage),76,6,2,0,1.19,39.32,32.0420,,0.59,
2026-01-08,CAMP_REF_INVITE_17,Referral,57,9,4,3,0.00,15379.28,,0.00,0.00,0.00
2026-01-08,CAMP_REF_PARTNER_18,Referral,56,10,4,0,0.00,85.39,,,0.00,
2026-01-08,CAMP_SMS_ESIGN_12,SMS,59,4,0,0,8.76,0.00,-1.0000,,,
2026-01-08,CAMP_SMS_OTP_11,SMS,44,3,0,1,6.81,2896.73,424.3642,6.81,,6.81
2026-01-09,CAMP_EM_DGL_10,Email,66,7,3,0,3.59,56.07,14.6184,,1.20,
2026-01-09,CAMP_EM_PAN_09,Email,24,2,2,1,1.30,3697.21,2843.0077,1.30,0.65,1.30
2026-01-09,CAMP_GGL_BRAND_01,Google Ads,91,15,1,1,245.93,4670.37,17.9906,245.93,245.93,245.93
2026-01-09,CAMP_GGL_DG_03,Google Ads,86,4,2,1,9.16,4370.82,476.1638,9.16,4.58,9.16
2026-01-09,CAMP_GGL_GEN_02,Google Ads,133,14,2,0,180.04,84.26,-0.5320,,90.02,
2026-01-09,CAMP_GGL_UAC_04,Google Ads,66,3,1,1,33.51,4000.42,118.3799,33.51,33.51,33.51
2026-01-09,CAMP_LI_B2B_08,LinkedIn Ads,50,1,0,0,42.16,0.00,-1.0000,,,
2026-01-09,CAMP_META_AWR_05,Meta (FB/IG),86,2,0,1,3.93,3793.10,964.1654,3.93,,3.93
2026-01-09,CAMP_META_LG_06,Meta (FB/IG),83,2,2,0,5.22,87.14,15.6935,,2.61,
2026-01-09,CAMP_META_RM_07,Meta (FB/IG),64,5,0,1,4.70,3766.23,800.3255,4.70,,4.70
2026-01-09,CAMP_ORG_JUMPP_16,Organic Search,100,7,5,1,0.00,5181.22,,0.00,0.00,0.00
2026-01-09,CAMP_ORG_SHOONYA_15,Organic Search,84,10,4,1,0.00,4908.28,,0.00,0.00,0.00
2026-01-09,CAMP_PUSH_DGL_14,Push Notification (WebEngage),86,7,3,0,1.36,55.04,39.4706,,0.45,
2026-01-09,CAMP_PUSH_WLC_13,Push Notification (WebEngage),99,7,2,0,1.63,45.43,26.8712,,0.81,
2026-01-09,CAMP_REF_INVITE_17,Referral,68,14,3,1,0.00,6062.68,,0.00,0.00,0.00
2026-01-09,CAMP_REF_PARTNER_18,Referral,47,9,2,1,0.00,5074.16,,0.00,0.00,0.00
2026-01-09,CAMP_SMS_ESIGN_12,SMS,46,2,0,0,6.87,0.00,-1.0000,,,
2026-01-09,CAMP_SMS_OTP_11,SMS,58,5,1,1,8.57,3234.59,376.4317,8.57,8.57,8.57
2026-01-10,CAMP_EM_DGL_10,Email,54,7,3,1,2.81,3388.40,1204.8363,2.81,0.94,2.81
2026-01-10,CAMP_EM_PAN_09,Email,50,9,0,0,2.77,0.00,-1.0000,,,
2026-01-10,CAMP_GGL_BRAND_01,Google Ads,123,22,3,1,351.94,5006.25,13.2247,351.94,117.31,351.94
2026-01-10,CAMP_GGL_DG_03,Google Ads,124,8,1,2,13.75,8260.94,599.7956,6.88,13.75,6.88
2026-01-10,CAMP_GGL_GEN_02,Google Ads,63,6,1,0,72.85,36.57,-0.4980,,72.85,
2026-01-10,CAMP_GGL_UAC_04,Google Ads,60,4,2,4,38.92,18537.75,475.3040,9.73,19.46,9.73
2026-01-10,CAMP_LI_B2B_08,LinkedIn Ads,37,1,1,0,35.58,37.98,0.0675,,35.58,
2026-01-10,CAMP_META_AWR_05,Meta (FB/IG),117,3,1,1,5.29,3209.92,605.7902,5.29,5.29,5.29
2026-01-10,CAMP_META_LG_06,Meta (FB/IG),89,3,2,0,5.71,76.23,12.3503,,2.85,
2026-01-10,CAMP_META_RM_07,Meta (FB/IG),52,5,0,0,3.80,0.00,-1.0000,,,
2026-01-10,CAMP_ORG_JUMPP_16,Organic Search,98,10,6,0,0.00,119.42,,,0.00,
2026-01-10,CAMP_ORG_SHOONYA_15,Organic Search,103,13,2,0,0.00,41.67,,,0.00,
2026-01-10,CAMP_PUSH_DGL_14,Push Notification (WebEngage),57,3,0,0,0.97,0.00,-1.0000,,,
2026-01-10,CAMP_PUSH_WLC_13,Push Notification (WebEngage),82,9,2,0,1.40,41.36,28.5429,,0.70,
2026-01-10,CAMP_REF_INVITE_17,Referral,35,5,3,0,0.00,55.51,,,0.00,
2026-01-10,CAMP_REF_PARTNER_18,Referral,60,9,3,0,0.00,69.06,,,0.00,
2026-01-10,CAMP_SMS_ESIGN_12,SMS,45,4,0,1,6.46,3156.34,487.5975,6.46,,6.46
2026-01-10,CAMP_SMS_OTP_11,SMS,52,3,1,0,7.86,18.56,1.3613,,7.86,
2026-01-11,CAMP_EM_DGL_10,Email,60,7,1,0,3.24,18.98,4.8580,,3.24,
2026-01-11,CAMP_EM_PAN_09,Email,49,5,3,2,2.62,5540.75,2113.7901,1.31,0.87,1.31
2026-01-11,CAMP_GGL_BRAND_01,Google Ads,77,12,1,1,194.62,4129.58,20.2187,194.62,194.62,194.62
2026-01-11,CAMP_GGL_DG_03,Google Ads,64,6,1,0,7.02,40.09,4.7108,,7.02,
2026-01-11,CAMP_GGL_GEN_02,Google Ads,92,8,2,0,110.04,73.04,-0.3362,,55.02,
2026-01-11,CAMP_GGL_UAC_04,Google Ads,68,3,2,3,31.93,14214.93,444.1904,10.64,15.96,10.64
2026-01-11,CAMP_LI_B2B_08,LinkedIn Ads,47,2,0,0,81.67,0.00,-1.0000,,,
2026-01-11,CAMP_META_AWR_05,Meta (FB/IG),90,1,2,0,4.08,81.39,18.9485,,2.04,
2026-01-11,CAMP_META_LG_06,Meta (FB/IG),58,3,0,0,3.64,0.00,-1.0000,,,
2026-01-11,CAMP_META_RM_07,Meta (FB/IG),59,2,0,0,4.32,0.00,-1.0000,,,
2026-01-11,CAMP_ORG_JUMPP_16,Organic Search,118,13,1,1,0.00,5265.47,,0.00,0.00,0.00
2026-01-11,CAMP_ORG_SHOONYA_15,Organic Search,137,20,5,1,0.00,4324.49,,0.00,0.00,0.00
2026-01-11,CAMP_PUSH_DGL_14,Push Notification (WebEngage),54,6,0,2,0.95,5461.93,5748.4000,0.47,,0.47
2026-01-11,CAMP_PUSH_WLC_13,Push Notification (WebEngage),72,8,1,0,1.10,21.03,18.1182,,1.10,
2026-01-11,CAMP_REF_INVITE_17,Referral,66,12,1,1,0.00,6012.14,,0.00,0.00,0.00
2026-01-11,CAMP_REF_PARTNER_18,Referral,81,13,3,1,0.00,5934.95,,0.00,0.00,0.00
2026-01-11,CAMP_SMS_ESIGN_12,SMS,34,1,1,0,5.11,23.22,3.5440,,5.11,
2026-01-11,CAMP_SMS_OTP_11,SMS,49,4,1,0,7.30,18.47,1.5301,,7.30,
2026-01-12,CAMP_EM_DGL_10,Email,94,12,1,0,5.22,20.33,2.8946,,5.22,
2026-01-12,CAMP_EM_PAN_09,Email,72,6,1,1,3.98,3241.67,813.4899,3.98,3.98,3.98
2026-01-12,CAMP_GGL_BRAND_01,Google Ads,76,14,3,3,229.17,11620.44,49.7066,76.39,76.39,76.39
2026-01-12,CAMP_GGL_DG_03,Google Ads,78,7,4,0,8.55,159.80,17.6901,,2.14,
2026-01-12,CAMP_GGL_GEN_02,Google Ads,114,9,1,0,127.90,33.21,-0.7403,,127.90,
2026-01-12,CAMP_GGL_UAC_04,Google Ads,68,3,1,1,28.33,5019.81,176.1906,28.33,28.33,28.33
2026-01-12,CAMP_LI_B2B_08,LinkedIn Ads,43,0,1,0,0.00,34.49,,,0.00,
2026-01-12,CAMP_META_AWR_05,Meta (FB/IG),161,4,1,0,7.22,36.25,4.0208,,7.22,
2026-01-12,CAMP_META_LG_06,Meta (FB/IG),105,5,1,0,6.67,39.78,4.9640,,6.67,
2026-01-12,CAMP_META_RM_07,Meta (FB/IG),59,2,0,0,4.27,0.00,-1.0000,,,
2026-01-12,CAMP_ORG_JUMPP_16,Organic Search,106,11,2,0,0.00,40.83,,,0.00,
2026-01-12,CAMP_ORG_SHOONYA_15,Organic Search,105,17,3,0,0.00,61.02,,,0.00,
2026-01-12,CAMP_PUSH_DGL_14,Push Notification (WebEngage),76,9,2,1,1.21,2856.92,2360.0909,1.21,0.60,1.21
2026-01-12,CAMP_PUSH_WLC_13,Push Notification (WebEngage),79,9,1,0,1.29,19.37,14.0155,,1.29,
2026-01-12,CAMP_REF_INVITE_17,Referral,40,9,1,0,0.00,23.38,,,0.00,
2026-01-12,CAMP_REF_PARTNER_18,Referral,84,15,3,1,0.00,5811.60,,0.00,0.00,0.00
2026-01-12,CAMP_SMS_ESIGN_12,SMS,56,5,0,0,8.19,0.00,-1.0000,,,
2026-01-12,CAMP_SMS_OTP_11,SMS,42,4,0,0,6.25,0.00,-1.0000,,,
2026-01-13,CAMP_EM_DGL_10,Email,75,10,1,1,4.26,3522.98,825.9906,4.26,4.26,4.26
2026-01-13,CAMP_EM_PAN_09,Email,45,7,1,0,2.48,21.29,7.5847,,2.48,
2026-01-13,CAMP_GGL_BRAND_01,Google Ads,88,12,2,2,197.48,9265.99,45.9212,98.74,98.74,98.74
2026-01-13,CAMP_GGL_DG_03,Google Ads,112,6,1,0,11.99,38.18,2.1843,,11.99,
2026-01-13,CAMP_GGL_GEN_02,Google Ads,102,9,4,0,130.39,159.80,0.2256,,32.60,
2026-01-13,CAMP_GGL_UAC_04,Google Ads,75,4,2,0,37.76,84.70,1.2431,,18.88,
2026-01-13,CAMP_LI_B2B_08,LinkedIn Ads,64,1,0,0,33.23,0.00,-1.0000,,,
2026-01-13,CAMP_META_AWR_05,Meta (FB/IG),172,2,0,2,7.63,7857.70,1028.8427,3.81,,3.81
2026-01-13,CAMP_META_LG_06,Meta (FB/IG),103,4,2,0,6.53,84.44,11.9311,,3.27,
2026-01-13,CAMP_META_RM_07,Meta (FB/IG),80,3,0,2,5.80,6847.18,1179.5483,2.90,,2.90
2026-01-13,CAMP_ORG_JUMPP_16,Organic Search,110,12,2,1,0.00,4162.48,,0.00,0.00,0.00
2026-01-13,CAMP_ORG_SHOONYA_15,Organic Search,151,25,4,0,0.00,78.29,,,0.00,
2026-01-13,CAMP_PUSH_DGL_14,Push Notification (WebEngage),75,8,0,0,1.22,0.00,-1.0000,,,
2026-01-13,CAMP_PUSH_WLC_13,Push Notification (WebEngage),66,6,0,0,1.14,0.00,-1.0000,,,
2026-01-13,CAMP_REF_INVITE_17,Referral,49,13,1,0,0.00,19.10,,,0.00,
2026-01-13,CAMP_REF_PARTNER_18,Referral,73,12,3,0,0.00,58.54,,,0.00,
2026-01-13,CAMP_SMS_ESIGN_12,SMS,45,3,1,1,6.91,2956.51,426.8596,6.91,6.91,6.91
2026-01-13,CAMP_SMS_OTP_11,SMS,56,4,1,0,8.36,20.83,1.4916,,8.36,
2026-01-14,CAMP_EM_DGL_10,Email,56,6,2,0,3.05,41.74,12.6852,,1.52,
2026-01-14,CAMP_EM_PAN_09,Email,63,9,0,0,3.41,0.00,-1.0000,,,
2026-01-14,CAMP_GGL_BRAND_01,Google Ads,106,22,3,1,359.07,4225.08,10.7667,359.07,119.69,359.07
2026-01-14,CAMP_GGL_DG_03,Google Ads,113,7,0,0,12.27,0.00,-1.0000,,,
2026-01-14,CAMP_GGL_GEN_02,Google Ads,145,11,0,0,154.27,0.00,-1.0000,,,
2026-01-14,CAMP_GGL_UAC_04,Google Ads,74,5,1,2,54.82,9158.32,166.0617,27.41,54.82,27.41
2026-01-14,CAMP_LI_B2B_08,LinkedIn Ads,38,1,1,0,32.14,43.46,0.3522,,32.14,
2026-01-14,CAMP_META_AWR_05,Meta (FB/IG),106,1,1,2,4.73,7037.78,1486.9027,2.37,4.73,2.37
2026-01-14,CAMP_META_LG_06,Meta (FB/IG),102,2,1,0,6.50,39.37,5.0569,,6.50,
2026-01-14,CAMP_META_RM_07,Meta (FB/IG),60,2,1,1,4.36,3336.36,764.2202,4.36,4.36,4.36
2026-01-14,CAMP_ORG_JUMPP_16,Organic Search,119,9,1,1,0.00,4203.84,,0.00,0.00,0.00
2026-01-14,CAMP_ORG_SHOONYA_15,Organic Search,139,18,2,0,0.00,45.20,,,0.00,
2026-01-14,CAMP_PUSH_DGL_14,Push Notification (WebEngage),127,12,2,0,2.06,42.34,19.5534,,1.03,
2026-01-14,CAMP_PUSH_WLC_13,Push Notification (WebEngage),92,10,2,0,1.56,41.87,25.8397,,0.78,
2026-01-14,CAMP_REF_INVITE_17,Referral,75,17,3,0,0.00,59.55,,,0.00,
2026-01-14,CAMP_REF_PARTNER_18,Referral,73,9,1,0,0.00,20.47,,,0.00,
2026-01-14,CAMP_SMS_ESIGN_12,SMS,54,2,0,0,8.08,0.00,-1.0000,,,
2026-01-14,CAMP_SMS_OTP_11,SMS,58,3,0,0,9.11,0.00,-1.0000,,,
2026-01-15,CAMP_EM_DGL_10,Email,79,11,3,0,4.22,59.41,13.0782,,1.41,
2026-01-15,CAMP_EM_PAN_09,Email,77,6,1,0,4.21,20.21,3.8005,,4.21,
2026-01-15,CAMP_GGL_BRAND_01,Google Ads,98,20,4,0,329.38,171.57,-0.4791,,82.34,
2026-01-15,CAMP_GGL_DG_03,Google Ads,129,6,3,0,14.46,127.11,7.7905,,4.82,
2026-01-15,CAMP_GGL_GEN_02,Google Ads,78,6,2,1,80.32,4420.95,54.0417,80.32,40.16,80.32
2026-01-15,CAMP_GGL_UAC_04,Google Ads,81,4,1,1,40.51,4822.65,118.0484,40.51,40.51,40.51
2026-01-15,CAMP_LI_B2B_08,LinkedIn Ads,50,1,1,0,38.09,34.31,-0.0992,,38.09,
2026-01-15,CAMP_META_AWR_05,Meta (FB/IG),144,2,0,1,6.37,3776.38,591.8383,6.37,,6.37
2026-01-15,CAMP_META_LG_06,Meta (FB/IG),79,2,2,0,5.03,67.01,12.3221,,2.52,
2026-01-15,CAMP_META_RM_07,Meta (FB/IG),68,3,1,0,5.03,38.20,6.5944,,5.03,
2026-01-15,CAMP_ORG_JUMPP_16,Organic Search,135,16,5,1,0.00,5359.52,,0.00,0.00,0.00
2026-01-15,CAMP_ORG_SHOONYA_15,Organic Search,64,6,2,2,0.00,9031.28,,0.00,0.00,0.00
2026-01-15,CAMP_PUSH_DGL_14,Push Notification (WebEngage),43,4,0,0,0.76,0.00,-1.0000,,,
2026-01-15,CAMP_PUSH_WLC_13,Push Notification (WebEngage),68,7,0,1,1.06,2587.52,2440.0566,1.06,,1.06
2026-01-15,CAMP_REF_INVITE_17,Referral,66,16,3,0,0.00,60.88,,,0.00,
2026-01-15,CAMP_REF_PARTNER_18,Referral,60,10,2,0,0.00,38.16,,,0.00,
2026-01-15,CAMP_SMS_ESIGN_12,SMS,43,2,2,0,6.40,47.44,6.4125,,3.20,
2026-01-15,CAMP_SMS_OTP_11,SMS,74,7,1,0,11.15,18.37,0.6475,,11.15,
2026-01-16,CAMP_EM_DGL_10,Email,55,7,2,0,2.99,43.94,13.6957,,1.50,
2026-01-16,CAMP_EM_PAN_09,Email,56,8,1,0,2.96,23.15,6.8209,,2.96,
2026-01-16,CAMP_GGL_BRAND_01,Google Ads,94,22,3,1,348.35,5039.95,13.4681,348.35,116.12,348.35
2026-01-16,CAMP_GGL_DG_03,Google Ads,61,6,2,1,6.69,5027.96,750.5635,6.69,3.35,6.69
2026-01-16,CAMP_GGL_GEN_02,Google Ads,147,10,1,3,125.87,13493.07,106.1985,41.96,125.87,41.96
2026-01-16,CAMP_GGL_UAC_04,Google Ads,85,4,0,1,36.78,4244.18,114.3937,36.78,,36.78
2026-01-16,CAMP_LI_B2B_08,LinkedIn Ads,35,1,1,0,32.60,39.72,0.2184,,32.60,
2026-01-16,CAMP_META_AWR_05,Meta (FB/IG),138,2,2,0,6.13,71.82,10.7162,,3.06,
2026-01-16,CAMP_META_LG_06,Meta (FB/IG),85,3,2,0,5.38,73.98,12.7509,,2.69,
2026-01-16,CAMP_META_RM_07,Meta (FB/IG),48,3,1,0,3.49,43.51,11.4670,,3.49,
2026-01-16,CAMP_ORG_JUMPP_16,Organic Search,109,9,3,1,0.00,5285.17,,0.00,0.00,0.00
2026-01-16,CAMP_ORG_SHOONYA_15,Organic Search,156,19,3,1,0.00,5112.89,,0.00,0.00,0.00
2026-01-16,CAMP_PUSH_DGL_14,Push Notification (WebEngage),79,10,3,1,1.32,2841.74,2151.8333,1.32,0.44,1.32
2026-01-16,CAMP_PUSH_WLC_13,Push Notification (WebEngage),102,8,2,0,1.74,44.90,24.8046,,0.87,
2026-01-16,CAMP_REF_INVITE_17,Referral,77,14,1,2,0.00,10929.88,,0.00,0.00,0.00
2026-01-16,CAMP_REF_PARTNER_18,Referral,42,8,2,0,0.00,45.68,,,0.00,
2026-01-16,CAMP_SMS_ESIGN_12,SMS,53,5,0,0,7.79,0.00,-1.0000,,,
2026-01-16,CAMP_SMS_OTP_11,SMS,61,3,0,0,9.22,0.00,-1.0000,,,
2026-01-17,CAMP_EM_DGL_10,Email,48,6,0,0,2.61,0.00,-1.0000,,,
2026-01-17,CAMP_EM_PAN_09,Email,62,5,1,0,3.36,20.77,5.1815,,3.36,
2026-01-17,CAMP_GGL_BRAND_01,Google Ads,60,12,2,0,188.23,80.45,-0.5726,,94.11,
2026-01-17,CAMP_GGL_DG_03,Google Ads,100,9,1,0,11.03,41.19,2.7344,,11.03,
2026-01-17,CAMP_GGL_GEN_02,Google Ads,121,7,1,0,89.14,39.43,-0.5577,,89.14,
2026-01-17,CAMP_GGL_UAC_04,Google Ads,85,5,1,0,49.41,35.94,-0.2726,,49.41,
2026-01-17,CAMP_LI_B2B_08,LinkedIn Ads,26,0,0,0,0.00,0.00,,,,
2026-01-17,CAMP_META_AWR_05,Meta (FB/IG),108,2,0,2,4.84,7587.62,1566.6901,2.42,,2.42
2026-01-17,CAMP_META_LG_06,Meta (FB/IG),103,4,3,0,6.61,125.17,17.9365,,2.20,
2026-01-17,CAMP_META_RM_07,Meta (FB/IG),60,2,2,0,4.38,72.86,15.6347,,2.19,
2026-01-17,CAMP_ORG_JUMPP_16,Organic Search,99,12,1,1,0.00,4492.81,,0.00,0.00,0.00
2026-01-17,CAMP_ORG_SHOONYA_15,Organic Search,92,15,2,1,0.00,4442.15,,0.00,0.00,0.00
2026-01-17,CAMP_PUSH_DGL_14,Push Notification (WebEngage),59,6,0,0,0.89,0.00,-1.0000,,,
2026-01-17,CAMP_PUSH_WLC_13,Push Notification (WebEngage),82,7,2,0,1.27,46.68,35.7559,,0.64,
2026-01-17,CAMP_REF_INVITE_17,Referral,61,7,3,0,0.00,55.79,,,0.00,
2026-01-17,CAMP_REF_PARTNER_18,Referral,63,9,3,0,0.00,67.87,,,0.00,
2026-01-17,CAMP_SMS_ESIGN_12,SMS,36,2,0,0,5.54,0.00,-1.0000,,,
2026-01-17,CAMP_SMS_OTP_11,SMS,26,2,0,1,3.76,2867.85,761.7261,3.76,,3.76
2026-01-18,CAMP_EM_DGL_10,Email,61,6,2,1,3.43,2896.33,843.4111,3.43,1.72,3.43
2026-01-18,CAMP_EM_PAN_09,Email,38,4,0,0,2.11,0.00,-1.0000,,,
2026-01-18,CAMP_GGL_BRAND_01,Google Ads,90,13,3,0,210.25,119.72,-0.4306,,70.08,
2026-01-18,CAMP_GGL_DG_03,Google Ads,52,3,0,0,5.82,0.00,-1.0000,,,
2026-01-18,CAMP_GGL_GEN_02,Google Ads,125,8,1,0,111.72,38.93,-0.6515,,111.72,
2026-01-18,CAMP_GGL_UAC_04,Google Ads,65,3,1,0,26.63,33.07,0.2418,,26.63,
2026-01-18,CAMP_LI_B2B_08,LinkedIn Ads,35,1,0,0,40.24,0.00,-1.0000,,,
2026-01-18,CAMP_META_AWR_05,Meta (FB/IG),98,1,0,1,4.47,3923.97,876.8456,4.47,,4.47
2026-01-18,CAMP_META_LG_06,Meta (FB/IG),73,2,4,2,4.63,8452.75,1824.6479,2.31,1.16,2.31
2026-01-18,CAMP_META_RM_07,Meta (FB/IG),55,4,1,0,4.06,33.86,7.3399,,4.06,
2026-01-18,CAMP_ORG_JUMPP_16,Organic Search,87,10,2,0,0.00,38.70,,,0.00,
2026-01-18,CAMP_ORG_SHOONYA_15,Organic Search,79,12,4,0,0.00,90.14,,,0.00,
2026-01-18,CAMP_PUSH_DGL_14,Push Notification (WebEngage),53,4,0,1,0.88,3248.64,3690.6364,0.88,,0.88
2026-01-18,CAMP_PUSH_WLC_13,Push Notification (WebEngage),63,8,1,0,1.00,23.98,22.9800,,1.00,
2026-01-18,CAMP_REF_INVITE_17,Referral,73,14,3,1,0.00,4622.73,,0.00,0.00,0.00
2026-01-18,CAMP_REF_PARTNER_18,Referral,69,8,4,0,0.00,76.68,,,0.00,
2026-01-18,CAMP_SMS_ESIGN_12,SMS,36,1,0,0,5.35,0.00,-1.0000,,,
2026-01-18,CAMP_SMS_OTP_11,SMS,39,3,0,0,5.85,0.00,-1.0000,,,
2026-01-19,CAMP_EM_DGL_10,Email,73,9,2,0,4.02,46.36,10.5323,,2.01,
2026-01-19,CAMP_EM_PAN_09,Email,79,7,2,0,4.26,45.19,9.6080,,2.13,
2026-01-19,CAMP_GGL_BRAND_01,Google Ads,110,18,1,0,281.37,40.31,-0.8567,,281.37,
2026-01-19,CAMP_GGL_DG_03,Google Ads,110,10,1,0,12.12,43.13,2.5586,,12.12,
2026-01-19,CAMP_GGL_GEN_02,Google Ads,126,8,1,0,90.71,43.78,-0.5174,,90.71,
2026-01-19,CAMP_GGL_UAC_04,Google Ads,74,2,3,0,20.18,117.17,4.8062,,6.73,
2026-01-19,CAMP_LI_B2B_08,LinkedIn Ads,60,1,0,0,39.11,0.00,-1.0000,,,
2026-01-19,CAMP_META_AWR_05,Meta (FB/IG),162,4,4,0,7.02,149.63,20.3148,,1.75,
2026-01-19,CAMP_META_LG_06,Meta (FB/IG),101,3,1,0,6.46,41.95,5.4938,,6.46,
2026-01-19,CAMP_META_RM_07,Meta (FB/IG),82,4,3,0,5.94,114.98,18.3569,,1.98,
2026-01-19,CAMP_ORG_JUMPP_16,Organic Search,111,14,4,1,0.00,5515.86,,0.00,0.00,0.00
2026-01-19,CAMP_ORG_SHOONYA_15,Organic Search,147,22,5,0,0.00,119.43,,,0.00,
2026-01-19,CAMP_PUSH_DGL_14,Push Notification (WebEngage),61,5,0,0,1.09,0.00,-1.0000,,,
2026-01-19,CAMP_PUSH_WLC_13,Push Notification (WebEngage),95,8,0,0,1.56,0.00,-1.0000,,,
2026-01-19,CAMP_REF_INVITE_17,Referral,89,16,2,0,0.00,42.61,,,0.00,
2026-01-19,CAMP_REF_PARTNER_18,Referral,74,8,2,2,0.00,11901.73,,0.00,0.00,0.00
2026-01-19,CAMP_SMS_ESIGN_12,SMS,46,4,0,0,7.00,0.00,-1.0000,,,
2026-01-19,CAMP_SMS_OTP_11,SMS,50,2,0,0,7.32,0.00,-1.0000,,,
2026-01-20,CAMP_EM_DGL_10,Email,80,9,1,0,4.39,23.04,4.2483,,4.39,
2026-01-20,CAMP_EM_PAN_09,Email,62,10,4,0,3.35,92.28,26.5463,,0.84,
2026-01-20,CAMP_GGL_BRAND_01,Google Ads,142,27,3,1,427.07,4827.04,10.3027,427.07,142.36,427.07
2026-01-20,CAMP_GGL_DG_03,Google Ads,116,13,0,1,12.88,4479.45,346.7834,12.88,,12.88
2026-01-20,CAMP_GGL_GEN_02,Google Ads,85,6,3,1,85.29,4688.79,53.9747,85.29,28.43,85.29
2026-01-20,CAMP_GGL_UAC_04,Google Ads,79,5,2,2,47.54,8372.00,175.1043,23.77,23.77,23.77
2026-01-20,CAMP_LI_B2B_08,LinkedIn Ads,66,2,1,0,79.47,39.59,-0.5018,,79.47,
2026-01-20,CAMP_META_AWR_05,Meta (FB/IG),85,2,1,0,3.79,41.12,9.8496,,3.79,
2026-01-20,CAMP_META_LG_06,Meta (FB/IG),119,3,2,0,7.53,86.91,10.5418,,3.77,
2026-01-20,CAMP_META_RM_07,Meta (FB/IG),79,4,3,0,5.78,102.99,16.8183,,1.93,
2026-01-20,CAMP_ORG_JUMPP_16,Organic Search,79,8,2,0,0.00,46.45,,,0.00,
2026-01-20,CAMP_ORG_SHOONYA_15,Organic Search,132,21,4,2,0.00,9750.08,,0.00,0.00,0.00
2026-01-20,CAMP_PUSH_DGL_14,Push Notification (WebEngage),92,7,2,0,1.53,46.53,29.4118,,0.77,
2026-01-20,CAMP_PUSH_WLC_13,Push Notification (WebEngage),88,6,2,0,1.43,43.76,29.6014,,0.71,
